,jupyter notebook,jupyter,jupyter-notebook,python,ipython,ipython-notebook
1431,0.0,0.0,0.0,0.017204301075268817,0.0,0.0
1432,0.0,0.0,0.0,0.014705882352941175,0.0,0.0
1433,0.0,0.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.0,0.0,0.0,0.005326231691078561,0.0,0.0
1436,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.0,0.029813664596273288,0.0,0.0
1438,0.0,0.0,0.0,0.2750316856780735,0.0,0.0
1439,0.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,0.0,0.0,0.047543581616481784,0.0,0.0
1441,0.0,0.0,0.0,0.0,0.0,0.0
1442,0.0,0.0,0.0,0.008635578583765112,0.0,0.0
1443,0.0,0.0,0.0,0.2870905587668593,0.0,0.0
1444,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,0.0,0.0,0.0,0.0,0.0
1446,0.0,0.0,0.0,0.0,0.0,0.0
1447,0.0,0.0,0.0,0.0328,0.0,0.0
1448,0.0,0.0,0.0,0.0,0.0,0.0
1449,0.0,0.0,0.0,0.0,0.0,0.0
1450,0.0,0.0,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,0.07309941520467836,0.0,0.0
1452,0.0,0.0,0.0,0.0,0.0,0.0
1453,0.0,0.0,0.0,0.004705882352941176,0.0,0.0
1454,0.0,0.0,0.0,0.0,0.0,0.0
1455,0.0,0.0,0.0,0.0,0.0,0.0
1456,0.0,0.0,0.0,0.0036068530207394047,0.0,0.0
1457,0.0,0.0,0.0,0.10836501901140684,0.0,0.0
1458,0.0,0.0,0.0,0.0,0.0,0.0
1459,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.0,0.0,0.0,0.16494845360824742,0.0,0.0
1461,0.0,0.0,0.0,0.0,0.0,0.0
1462,0.0,0.0,0.0,0.0,0.0,0.0
1463,0.0,0.0,0.0,0.0,0.0,0.0
1464,0.0,0.0,0.0,0.0,0.0,0.0
1465,0.0,0.0,0.0,0.0,0.0,0.0
1466,0.0,0.0,0.0,0.4945054945054945,0.0,0.0
1467,0.0,0.0,0.0,0.0,0.0,0.0
1468,0.0,0.0,0.0,0.0,0.0,0.0
1469,0.0,0.0,0.0,0.0,0.0,0.0
1470,0.0,0.0,0.0,0.054054054054054064,0.0,0.0
1471,0.0,0.0,0.0,0.0,0.0,0.0
1472,0.0,0.0,0.0,0.0,0.0,0.0
1473,0.0,0.0,0.0,0.1310344827586207,0.0,0.0
1474,0.0,0.0,0.0,0.006116207951070336,0.0,0.0
1475,0.0,0.0,0.0,0.0,0.0,0.0
1476,0.0,0.0,0.0,0.0,0.0,0.0
1477,0.0,0.0,0.0,0.0,0.0,0.0
1478,0.0,0.0,0.0,0.0,0.0,0.0
1479,0.0,0.0,0.0,0.6941176470588235,0.0,0.0
1480,0.0,0.0,0.0,0.009473684210526316,0.0,0.0
1481,0.0,0.0,0.0,0.0,0.0,0.0
1482,0.0,0.0,0.0,0.0,0.0,0.0
1483,0.0,0.0,0.0,0.0,0.0,0.0
1484,0.0,0.0,0.0,0.0,0.0,0.0
1485,0.0,0.0,0.0,0.0,0.0,0.0
1486,0.0,0.0,0.0,0.2052877138413686,0.0,0.0
1487,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.0,0.0,0.0,0.010618363522798251,0.0,0.0
1489,0.0,0.0,0.0,0.0,0.0,0.0
1490,0.0,0.0,0.0,0.0,0.0,0.0
1491,0.0,0.0,0.0,0.0,0.0,0.0
1492,0.0,0.0,0.0,0.4833333333333333,0.0,0.0
1493,0.0,0.0,0.0,0.0,0.0,0.0
1494,0.0,0.0,0.0,0.07177033492822966,0.0,0.0
1495,0.0,0.0,0.0,0.04641350210970464,0.0,0.0
1496,0.0,0.0,0.0,0.0,0.0,0.0
1497,0.019809825673534072,0.02060221870047544,0.0,0.02218700475435816,0.0,0.0
1498,0.0,0.0,0.0,0.2902298850574713,0.0,0.0
1499,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.0,0.0,0.0,0.0,0.0,0.0
1501,0.0,0.0,0.0,0.0,0.0,0.0
1502,0.0,0.0,0.0,0.2413793103448276,0.0,0.0
1503,0.0,0.0,0.0,0.0,0.0,0.0
1504,0.042492917847025496,0.0,0.0,0.06326723323890462,0.0,0.0
1505,0.0,0.0,0.0,0.0,0.0,0.0
1506,0.0,0.0,0.0,0.2174757281553398,0.0,0.0
1507,0.0,0.0,0.0,0.04867256637168142,0.0,0.0
1508,0.0,0.0,0.0,0.0,0.0,0.0
1509,0.0,0.0,0.0,0.07062834875791525,0.0,0.0
1510,0.0,0.0,0.0,0.0,0.0,0.0
1511,0.0,0.0,0.0,0.00741962077493817,0.0,0.0
1512,0.0,0.0,0.0,0.0,0.0,0.0
1513,0.0,0.0,0.0,0.08495145631067963,0.0,0.0
1514,0.03013993541442412,0.0,0.0,0.0527448869752422,0.0,0.0
1515,0.0,0.0,0.0,0.0,0.0,0.0
1516,0.0,0.0,0.0,0.0,0.0,0.0
1517,0.0,0.0,0.0,0.0,0.0,0.0
1518,0.0,0.0,0.0,0.0,0.0,0.0
1519,0.0,0.0,0.0,0.0,0.0,0.0
1520,0.0,0.0,0.0,0.12804878048780488,0.0,0.0
1521,0.0,0.0,0.0,0.042274052478134115,0.0,0.0
1522,0.0,0.0,0.0,0.0296,0.0,0.0
1523,0.0,0.0,0.0,0.08074534161490682,0.0,0.0
1524,0.0,0.0,0.0,0.0718954248366013,0.0,0.0
1525,0.0,0.0,0.0,0.0,0.0,0.0
1526,0.0,0.0,0.0,0.0,0.0,0.0
1527,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
1528,0.0,0.0,0.0,0.1,0.0,0.0
1529,0.0,0.0,0.0,0.0,0.0,0.0
1530,0.0,0.0,0.0,0.01282051282051282,0.0,0.0
1531,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
1532,0.0,0.0,0.0,0.11320754716981132,0.0,0.0
1533,0.0,0.0,0.0,0.0,0.0,0.0
1534,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
1535,0.0,0.0,0.0,0.0,0.0,0.0
1536,0.0,0.0,0.0,0.13033359193173005,0.0,0.0
1537,0.0,0.0,0.0,0.0,0.0,0.0
1538,0.0,0.0,0.0,0.0,0.0,0.0
1539,0.0,0.0,0.0,0.1012216404886562,0.0,0.0
1540,0.0,0.0,0.0,0.02469135802469136,0.0,0.0
1541,0.0,0.0,0.0,0.16502115655853314,0.0,0.0
1542,0.0,0.0,0.0,0.013814274750575594,0.0,0.0
1543,0.0,0.0,0.0,0.0,0.0,0.0
1544,0.0,0.0,0.0,0.0,0.0,0.0
1545,0.0,0.0,0.0,0.06320907617504051,0.0,0.0
1546,0.0,0.0,0.0,0.031782065834279234,0.0,0.0
1547,0.0,0.0,0.0,0.0,0.0,0.0
1548,0.0,0.0,0.0,0.03763440860215054,0.0,0.0
1549,0.0,0.0,0.0,0.012872628726287264,0.0,0.0
1550,0.0,0.0,0.0,0.07383419689119171,0.0,0.0
1551,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0
1552,0.0,0.0,0.0,0.0,0.0,0.0
1553,0.0,0.0,0.0,0.0,0.0,0.0
1554,0.0,0.0,0.0,0.036171816126601364,0.0,0.0
1555,0.0,0.0,0.0,0.006398537477148082,0.0,0.0
1556,0.0,0.0,0.0,0.026572187776793627,0.0,0.0
1557,0.0,0.0,0.0,0.0,0.0,0.0
1558,0.0,0.0,0.0,0.0,0.0,0.0
1559,0.0,0.0,0.0,0.0,0.0,0.0
1560,0.0,0.0,0.0,0.23214285714285715,0.0,0.0
1561,0.0,0.0,0.0,0.1093969144460028,0.0,0.0
1562,0.0,0.0,0.0,0.32171314741035856,0.0,0.0
1563,0.0,0.0,0.0,0.0,0.0,0.0
1564,0.0,0.0,0.0,0.0076335877862595426,0.0,0.0
1565,0.0,0.0,0.0,0.048879837067209775,0.0,0.0
1566,0.0,0.0,0.0,0.0,0.0,0.0
1567,0.0,0.0,0.0,0.025676613462873005,0.0,0.0
1568,0.0,0.0,0.0,0.022842639593908632,0.0,0.0
1569,0.0,0.0,0.0,0.0,0.0,0.0
1570,0.0,0.0,0.0,0.0,0.0,0.0
1571,0.0,0.0,0.0,0.0,0.0,0.0
1572,0.0,0.0,0.0,0.0,0.0,0.0
1573,0.0,0.0,0.0,0.0,0.0,0.0
1574,0.0,0.0,0.0,0.0,0.0,0.0
1575,0.0,0.0,0.0,0.0,0.0,0.0
1576,0.0,0.0,0.0,0.21864951768488747,0.0,0.0
1577,0.0,0.0,0.0,0.0,0.0,0.0
1578,0.0,0.0,0.0,0.10505319148936172,0.0,0.0
1579,0.0,0.0,0.0,0.0,0.0,0.0
1580,0.0,0.0,0.0,0.0,0.0,0.0
1581,0.0,0.0,0.0,0.0625,0.0,0.0
1582,0.0,0.0,0.0,0.004267425320056899,0.0,0.0
1583,0.0,0.0,0.0,0.0,0.0,0.0
1584,0.0,0.0,0.0,0.20126146788990826,0.02522935779816514,0.012041284403669724
1585,0.0,0.0,0.0,0.02877697841726619,0.0,0.0
1586,0.0,0.0,0.0,0.04733727810650888,0.0,0.0
1587,0.0,0.0,0.0,0.014005602240896359,0.0,0.0
1588,0.0,0.0,0.0,0.0,0.0,0.0
1589,0.0,0.0,0.0,0.0,0.0,0.0
1590,0.0,0.0,0.0,0.0,0.0,0.0
1591,0.0,0.0,0.0,0.00816326530612245,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.0,0.0
1593,0.0,0.0,0.0,0.006628003314001657,0.0,0.0
1594,0.0,0.0,0.0,0.0,0.0,0.0
1595,0.0,0.0,0.0,0.11695137976346913,0.0,0.0
1596,0.0,0.0,0.0,0.10379384395132428,0.0,0.0
1597,0.058301647655259824,0.0,0.0,0.08238276299112801,0.0,0.0
1598,0.0,0.0,0.0,0.0,0.0,0.0
1599,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.0,0.0,0.0,0.0,0.0,0.0
1601,0.0,0.0,0.0,0.02261306532663317,0.0,0.0
1602,0.0,0.0,0.0,0.04472843450479233,0.0,0.0
1603,0.0,0.0,0.0,0.05775577557755776,0.0,0.0
1604,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.0,0.0,0.0,0.0,0.0,0.0
1606,0.0,0.0,0.0,0.0,0.0,0.0
1607,0.0,0.0,0.0,0.15742128935532235,0.0,0.0
1608,0.0,0.0,0.0,0.0,0.0,0.0
1609,0.0,0.0,0.0,0.0,0.0,0.0
1610,0.0,0.0,0.0,0.040404040404040414,0.0,0.0
1611,0.0,0.0,0.0,0.0,0.0,0.0
1612,0.0,0.0,0.0,0.0,0.0,0.0
1613,0.0,0.0,0.0,0.0,0.0,0.0
1614,0.0,0.0,0.0,0.05228215767634855,0.0,0.0
1615,0.0,0.0,0.0,0.032072368421052634,0.004934210526315789,0.004934210526315789
1616,0.0,0.0,0.0,0.02783964365256125,0.0,0.0
1617,0.0,0.0,0.0,0.273190621814475,0.0,0.0
1618,0.0,0.0,0.0,0.0,0.0,0.0
1619,0.0,0.0,0.0,0.02008310249307479,0.0,0.0
1620,0.0,0.0,0.0,0.21648460774577954,0.0,0.0
1621,0.0,0.0,0.0,0.0,0.0,0.0
1622,0.0,0.0,0.0,0.0,0.0,0.0
1623,0.0,0.0,0.0,0.0,0.0,0.0
1624,0.0,0.0,0.0,0.0,0.0,0.0
1625,0.0,0.0,0.0,0.2276749798873693,0.0,0.0
1626,0.0,0.0,0.0,0.0,0.0,0.0
1627,0.0,0.0,0.0,0.0,0.0,0.0
1628,0.0,0.0,0.0,0.4855875831485588,0.0,0.0
1629,0.0,0.0,0.0,0.030168589174800357,0.0,0.0
1630,0.0,0.0,0.0,0.0,0.0,0.0
1631,0.0,0.0,0.0,0.1197411003236246,0.0,0.0
1632,0.0,0.0,0.0,0.0796221322537112,0.0,0.0
1633,0.0,0.0,0.0,0.0,0.0,0.0
1634,0.0,0.0,0.0,0.0,0.0,0.0
1635,0.0,0.0,0.0,0.0,0.0,0.0
1636,0.0,0.0,0.0,0.03378817413905133,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.0,0.0
1638,0.0,0.0,0.0,0.5,0.0,0.0
1639,0.0,0.0,0.0,0.011396011396011395,0.0,0.0
1640,0.0,0.0,0.0,0.0,0.0,0.0
1641,0.0,0.0,0.0,0.0,0.0,0.0
1642,0.0,0.0,0.0,0.0,0.0,0.0
1643,0.0,0.0,0.0,0.0,0.0,0.0
1644,0.0,0.0,0.0,0.008196721311475409,0.0,0.0
1645,0.0,0.0,0.0,0.06400839454354669,0.0,0.0
1646,0.0,0.0,0.0,0.11650485436893206,0.0,0.0
1647,0.0,0.0,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
1650,0.0,0.0,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.034003091190108185,0.0,0.0
1657,0.0,0.0,0.0,0.4141689373297003,0.0,0.0
1658,0.0,0.0,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.021014492753623187,0.0,0.0
1665,0.0,0.0,0.0,0.03231151615575808,0.0,0.0
1666,0.0,0.0,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.05052631578947368,0.0,0.0
1668,0.0,0.0,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.05434782608695652,0.0,0.0
1670,0.0,0.0,0.0,0.030525030525030524,0.0,0.0
1671,0.0,0.0,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.04363636363636364,0.0,0.0
1673,0.0,0.0,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.17269906928645296,0.0,0.0
1677,0.0,0.0,0.0,0.021897810218978103,0.0,0.0
1678,0.0,0.0,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.2762762762762763,0.0,0.0
1680,0.0,0.0,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0078125,0.0,0.0
1682,0.0,0.0,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.02543859649122807,0.0,0.0
1685,0.0,0.0,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0,0.0,0.0
1687,0.07079646017699115,0.0,0.0,0.07079646017699115,0.07079646017699115,0.07079646017699115
1688,0.0,0.0,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.002290950744558992,0.0,0.0
1690,0.0,0.0,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.04064417177914111,0.0,0.0
1692,0.0,0.0,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.045186640471512766,0.0,0.0
1695,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0,0.0,0.0
1698,0.06091370558375635,0.0,0.0,0.02030456852791878,0.0,0.0
1699,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.008928571428571428,0.0,0.0
1701,0.15693430656934307,0.0,0.0,0.13503649635036494,0.0,0.0
1702,0.0,0.0,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.08300395256916998,0.0,0.0
1704,0.0,0.0,0.0,0.007346938775510205,0.0,0.0
1705,0.0,0.0,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0,0.0,0.0
1712,0.0,0.0,0.0,0.21562952243125905,0.0,0.0
1713,0.0,0.0,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.24623803009575926,0.0,0.0
1715,0.0,0.0,0.0,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0,0.0,0.0
1717,0.0,0.0,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0,0.0,0.0
1721,0.0,0.0,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.22962962962962966,0.0,0.0
1723,0.0,0.0,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0,0.0,0.0
1726,0.0,0.0,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.02087475149105368,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.024742268041237112,0.0,0.0
1733,0.0,0.0,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.02479338842975207,0.0,0.0
1737,0.0,0.0,0.0,0.3623188405797101,0.0,0.0
1738,0.0,0.0,0.0,0.005759539236861051,0.0,0.0
1739,0.0,0.0,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.02808988764044944,0.0,0.0
1741,0.0,0.0,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
1746,0.0,0.0,0.0,0.05882352941176471,0.0,0.0
1747,0.0,0.0,0.0,0.3575705731394354,0.0,0.0
1748,0.0,0.0,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.03037383177570093,0.0,0.0
1751,0.029475982532751088,0.0,0.0,0.03384279475982533,0.0,0.0
1752,0.04338842975206612,0.0,0.0,0.3326446280991736,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.16862745098039214,0.0,0.0
1759,0.0,0.0,0.0,0.14453781512605046,0.0,0.0
1760,0.0,0.0,0.0,0.020222446916076844,0.0,0.0
1761,0.0,0.0,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.011904761904761904,0.0,0.0
1763,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
1764,0.0,0.0,0.0,0.2125171939477304,0.0,0.0
1765,0.017628205128205128,0.0,0.0,0.02403846153846154,0.0,0.0
1766,0.0,0.0,0.0,0.1688720856962823,0.0,0.0
1767,0.0,0.0,0.0,0.06589147286821706,0.0,0.0
1768,0.0,0.0,0.0,0.004770992366412214,0.0,0.0
1769,0.0,0.0,0.0,0.02303754266211604,0.0,0.0
1770,0.0,0.0,0.0,0.10339256865912763,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.15584415584415584,0.0,0.0
1774,0.0,0.0,0.0,0.06770428015564202,0.0,0.0
1775,0.0,0.0,0.0,0.0045721750489875895,0.0,0.0
1776,0.0,0.0,0.0,0.13131313131313133,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.019230769230769232,0.0,0.0
1779,0.0,0.0,0.0,0.05506783719074222,0.0,0.0
1780,0.0,0.0,0.0,0.20609884332281808,0.0,0.0
1781,0.0,0.0,0.0,0.23114754098360654,0.0,0.0
1782,0.02372262773722628,0.0,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.008333333333333333,0.0,0.0
1785,0.0,0.0,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0213903743315508,0.0,0.0
1787,0.0,0.0,0.0,0.3630952380952381,0.0,0.0
1788,0.0,0.0,0.0,0.0,0.0,0.0
1789,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0
1790,0.0,0.0,0.0,0.0,0.0,0.0
1791,0.0,0.0,0.0,0.0006807351940095302,0.0,0.0
1792,0.0,0.0,0.0,0.06704980842911877,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.033274956217162865,0.0,0.0
1796,0.0,0.0,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.02552552552552553,0.0,0.0
1801,0.0,0.0,0.0,0.0016722408026755853,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0,0.0,0.0
1805,0.0,0.0,0.0,0.04211187932118165,0.0,0.0
1806,0.019635343618513323,0.0,0.0,0.08064516129032258,0.0,0.0
1807,0.0,0.0,0.0,0.3058252427184466,0.0,0.0
1808,0.0,0.0,0.0,0.024034959941733432,0.0,0.0
1809,0.0,0.0,0.0,0.0,0.0,0.0
1810,0.0,0.0,0.0,0.0,0.0,0.0
1811,0.0,0.0,0.0,0.0,0.0,0.0
1812,0.0,0.0,0.0,0.4,0.0,0.0
1813,0.0,0.0,0.0,0.0,0.0,0.0
1814,0.0,0.0,0.0,0.0,0.0,0.0
1815,0.0,0.0,0.0,0.0,0.0,0.0
1816,0.0,0.0,0.0,0.0076112412177985955,0.0,0.0
1817,0.0,0.0,0.0,0.0,0.0,0.0
1818,0.0,0.0,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.18571428571428567,0.0,0.0
1820,0.0,0.0,0.0,0.10419485791610283,0.0,0.0
1821,0.0,0.0,0.0,0.06832871652816251,0.0,0.0
1822,0.0,0.0,0.0,0.02916160388821385,0.0,0.0
1823,0.0,0.0,0.0,0.02881844380403458,0.0,0.0
1824,0.0,0.0,0.0,0.07581227436823104,0.0,0.0
1825,0.0,0.0,0.0,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.05274725274725275,0.0,0.0
1827,0.0,0.0,0.0,0.06365503080082137,0.0,0.0
1828,0.0,0.0,0.0,0.12162162162162166,0.0,0.0
1829,0.06211180124223601,0.0,0.0,0.0,0.0,0.0
1830,0.0,0.0,0.0,0.0,0.0,0.0
1831,0.0,0.0,0.0,0.0,0.0,0.0
1832,0.0,0.0,0.0,0.2720187061574435,0.0,0.0
1833,0.0,0.0,0.0,0.004633204633204633,0.0,0.0
1834,0.0,0.0,0.0,0.0,0.0,0.0
1835,0.0,0.0,0.0,0.014154281670205238,0.0,0.0
1836,0.0,0.0,0.0,0.017441860465116282,0.0,0.0
1837,0.0,0.0,0.0,0.0,0.0,0.0
1838,0.0,0.0,0.0,0.0,0.0,0.0
1839,0.0,0.0,0.0,0.0,0.0,0.0
1840,0.0,0.0,0.0,0.425531914893617,0.0,0.0
1841,0.0,0.0,0.0,0.0,0.0,0.0
1842,0.0,0.0,0.0,0.035046728971962614,0.0,0.0
1843,0.0,0.0,0.0,0.0,0.0,0.0
1844,0.0,0.0,0.0,0.0,0.0,0.0
1845,0.0,0.0,0.0,0.08179162609542356,0.0,0.0
1846,0.0,0.0,0.0,0.0,0.0,0.0
1847,0.0,0.0,0.0,0.0528169014084507,0.0,0.0
1848,0.0,0.0,0.0,0.005543237250554324,0.0,0.0
1849,0.0,0.0,0.0,0.0,0.0,0.0
1850,0.10699588477366256,0.0,0.0,0.19753086419753085,0.0,0.0
1851,0.0,0.0,0.0,0.16049382716049382,0.02292768959435626,0.0
1852,0.0,0.0,0.0,0.0,0.0,0.0
1853,0.0,0.0,0.0,0.0,0.0,0.0
1854,0.0,0.0,0.0,0.0,0.0,0.0
1855,0.0,0.0,0.0,0.004329004329004329,0.0,0.0
1856,0.0,0.0,0.0,0.06349206349206349,0.0,0.0
1857,0.0,0.0,0.0,0.0,0.0,0.0
1858,0.0,0.0,0.0,0.0,0.0,0.0
1859,0.0,0.0,0.0,0.14889123548046462,0.0,0.0
1860,0.0,0.0,0.0,0.0,0.0,0.0
1861,0.0,0.0,0.0,0.0,0.0,0.0
1862,0.0,0.0,0.0,0.24836601307189546,0.0,0.0
1863,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
1864,0.0,0.0,0.0,0.0,0.0,0.0
1865,0.0,0.0,0.0,0.19113573407202214,0.0,0.0
1866,0.0,0.0,0.0,0.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,0.0,0.0
1868,0.0,0.0,0.0,0.0,0.0,0.0
1869,0.0,0.0,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.22033898305084745,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0,0.0
1874,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.0,0.0,0.0
1877,0.0,0.0,0.0,0.0,0.0,0.0
1878,0.0,0.0,0.0,0.0,0.0,0.0
1879,0.0,0.0,0.0,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0,0.0
1881,0.0,0.0,0.0,0.09420289855072464,0.0,0.0
1882,0.0,0.0,0.0,0.03597122302158273,0.0,0.0
1883,0.0,0.0,0.0,0.0,0.0,0.0
1884,0.0,0.0,0.0,0.2709551656920078,0.0,0.0
1885,0.0,0.0,0.0,0.0,0.0,0.0
1886,0.0,0.0,0.0,0.03359858532272325,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0
1888,0.0,0.0,0.0,0.07354925775978408,0.0,0.0
1889,0.0,0.0,0.0,0.0,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.07386363636363638,0.0,0.0
1893,0.0,0.0,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.00425531914893617,0.0,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0015527950310559005,0.0,0.0
1898,0.0,0.0,0.0,0.010362694300518135,0.0,0.0
1899,0.0,0.0,0.0,0.04691358024691358,0.0,0.0
1900,0.0,0.0,0.0,0.057388809182209476,0.0,0.0
1901,0.0,0.0,0.0,0.03975535168195719,0.0,0.0
1902,0.0,0.0,0.0,0.0,0.0,0.0
1903,0.0,0.0,0.0,0.0,0.0,0.0
